transaction_id,amount,payment_mode,merchant_category,dispute_reason_code,ip_shipping_match,failed_attempts_last_24h,account_age_days,past_dispute_count,is_vpn_used,is_chargeback_fraud
pay_00006242,1278.31,UPI,ELECTRONICS,10.4_FRAUDULENT_TRANSACTION,1,0,874,0,0,0
pay_00006243,2123.55,UPI,ELECTRONICS,10.4_FRAUDULENT_TRANSACTION,1,0,246,0,0,0
pay_00006244,2221.59,CREDIT_CARD,RETAIL,10.4_FRAUDULENT_TRANSACTION,1,1,888,0,0,0
pay_00006245,1499.84,UPI,TRAVEL,10.4_FRAUDULENT_TRANSACTION,1,2,426,0,0,0
pay_00006246,373.7,UPI,TRAVEL,13.1_MERCHANDISE_NOT_RECEIVED,1,0,810,0,0,0
pay_00006247,2494.93,CREDIT_CARD,DIGITAL_SERVICES,10.4_FRAUDULENT_TRANSACTION,1,0,825,0,0,0
pay_00006248,2010.05,CREDIT_CARD,DIGITAL_SERVICES,10.4_FRAUDULENT_TRANSACTION,1,2,742,0,0,0
pay_00006249,235.11,UPI,ELECTRONICS,10.4_FRAUDULENT_TRANSACTION,1,0,851,0,0,0
pay_00006250,1034.9,UPI,GAMING,10.5_VISA_EASY_PAYMENT,1,0,448,0,0,0
pay_00006251,386.7,UPI,ELECTRONICS,10.4_FRAUDULENT_TRANSACTION,1,0,636,0,0,0
pay_00006252,717.55,UPI,DIGITAL_SERVICES,10.4_FRAUDULENT_TRANSACTION,1,1,217,0,0,0
pay_00006253,127.37,UPI,DIGITAL_SERVICES,10.4_FRAUDULENT_TRANSACTION,1,1,831,0,0,0
pay_00006254,867.06,UPI,DIGITAL_SERVICES,10.4_FRAUDULENT_TRANSACTION,1,1,530,0,0,0
pay_00006255,1297.35,WALLET,ELECTRONICS,13.1_MERCHANDISE_NOT_RECEIVED,1,0,117,0,0,1
pay_00006256,1549.73,DEBIT_CARD,TRAVEL,13.1_MERCHANDISE_NOT_RECEIVED,1,0,239,0,0,0
pay_00006257,1733.69,UPI,GAMING,10.4_FRAUDULENT_TRANSACTION,1,1,602,0,0,0
pay_00006258,2814.5,UPI,GAMING,13.3_NOT_AS_DESCRIBED,1,0,941,0,1,0
pay_00006259,463.99,DEBIT_CARD,DIGITAL_SERVICES,10.4_FRAUDULENT_TRANSACTION,1,2,276,0,0,0
pay_00006260,292.57,UPI,RETAIL,13.3_NOT_AS_DESCRIBED,1,3,2,0,0,0
pay_00006261,2961.13,DEBIT_CARD,ELECTRONICS,13.3_NOT_AS_DESCRIBED,1,0,832,0,0,0
pay_00006262,355.49,NETBANKING,TRAVEL,13.3_NOT_AS_DESCRIBED,1,0,798,1,0,1
pay_00006263,5618.99,CREDIT_CARD,DIGITAL_SERVICES,10.4_FRAUDULENT_TRANSACTION,1,0,662,0,0,0
pay_00006264,2872.86,UPI,RETAIL,10.4_FRAUDULENT_TRANSACTION,1,2,764,0,0,0
pay_00006265,1142.35,DEBIT_CARD,DIGITAL_SERVICES,10.4_FRAUDULENT_TRANSACTION,1,0,618,0,0,0
pay_00006266,6078.62,WALLET,RETAIL,10.4_FRAUDULENT_TRANSACTION,1,0,375,1,0,0
pay_00006267,253.68,CREDIT_CARD,GAMING,10.4_FRAUDULENT_TRANSACTION,1,0,290,0,1,0
pay_00006268,641.6,CREDIT_CARD,RETAIL,10.4_FRAUDULENT_TRANSACTION,1,0,125,1,0,0
pay_00006269,1625.1,UPI,GAMING,10.4_FRAUDULENT_TRANSACTION,1,0,163,0,0,0
pay_00006270,746.19,UPI,GAMING,10.4_FRAUDULENT_TRANSACTION,1,0,894,1,0,0
pay_00006271,4054.42,DEBIT_CARD,ELECTRONICS,10.5_VISA_EASY_PAYMENT,1,1,197,2,0,0
pay_00006272,201.82,NETBANKING,RETAIL,13.1_MERCHANDISE_NOT_RECEIVED,0,0,825,0,0,0
pay_00006273,1295.8,CREDIT_CARD,TRAVEL,10.4_FRAUDULENT_TRANSACTION,1,0,527,0,0,1
pay_00006274,1440.57,DEBIT_CARD,TRAVEL,13.3_NOT_AS_DESCRIBED,1,0,295,0,0,0
pay_00006275,1686.47,UPI,RETAIL,10.5_VISA_EASY_PAYMENT,1,1,463,0,0,1
pay_00006276,542.9,UPI,ELECTRONICS,10.4_FRAUDULENT_TRANSACTION,1,1,540,0,0,0
pay_00006277,780.17,CREDIT_CARD,TRAVEL,10.4_FRAUDULENT_TRANSACTION,1,0,12,1,0,0
pay_00006278,2883.78,UPI,DIGITAL_SERVICES,10.4_FRAUDULENT_TRANSACTION,0,0,195,1,0,1
pay_00006279,425.26,CREDIT_CARD,TRAVEL,13.3_NOT_AS_DESCRIBED,1,0,266,1,0,1
pay_00006280,2730.55,UPI,ELECTRONICS,10.4_FRAUDULENT_TRANSACTION,1,0,868,2,0,0
pay_00006281,1340.55,DEBIT_CARD,GAMING,13.3_NOT_AS_DESCRIBED,0,0,775,0,0,0
pay_00006282,2254.41,DEBIT_CARD,GAMING,13.1_MERCHANDISE_NOT_RECEIVED,1,0,683,0,0,0
pay_00006283,1975.59,UPI,GAMING,13.1_MERCHANDISE_NOT_RECEIVED,1,0,337,0,0,0
pay_00006284,448.87,UPI,ELECTRONICS,10.4_FRAUDULENT_TRANSACTION,1,0,276,0,0,0
pay_00006285,1361.82,CREDIT_CARD,GAMING,10.4_FRAUDULENT_TRANSACTION,1,0,815,0,0,0
pay_00006286,3134.29,WALLET,GAMING,10.4_FRAUDULENT_TRANSACTION,1,1,753,0,0,0
pay_00006287,948.76,CREDIT_CARD,ELECTRONICS,10.4_FRAUDULENT_TRANSACTION,1,1,494,0,0,0
pay_00006288,5198.38,UPI,DIGITAL_SERVICES,13.1_MERCHANDISE_NOT_RECEIVED,1,1,245,0,0,0
pay_00006289,1002.81,UPI,TRAVEL,13.3_NOT_AS_DESCRIBED,1,1,28,0,0,0
pay_00006290,331.1,UPI,ELECTRONICS,13.3_NOT_AS_DESCRIBED,1,0,204,1,0,0
pay_00006291,840.05,UPI,ELECTRONICS,10.4_FRAUDULENT_TRANSACTION,0,0,786,0,0,0
pay_00006292,4645.56,DEBIT_CARD,RETAIL,10.4_FRAUDULENT_TRANSACTION,1,1,313,0,0,0
pay_00006293,677.88,DEBIT_CARD,GAMING,13.3_NOT_AS_DESCRIBED,1,0,365,0,0,0
pay_00006294,3138.55,UPI,DIGITAL_SERVICES,10.5_VISA_EASY_PAYMENT,1,0,947,0,0,1
pay_00006295,3296.11,UPI,RETAIL,10.4_FRAUDULENT_TRANSACTION,1,0,37,0,0,0
pay_00006296,746.6,UPI,DIGITAL_SERVICES,13.1_MERCHANDISE_NOT_RECEIVED,0,3,972,0,0,1
pay_00006297,230.39,NETBANKING,GAMING,10.4_FRAUDULENT_TRANSACTION,1,2,392,1,0,1
pay_00006298,2034.07,CREDIT_CARD,GAMING,10.4_FRAUDULENT_TRANSACTION,1,0,766,1,0,1
pay_00006299,659.89,CREDIT_CARD,GAMING,13.1_MERCHANDISE_NOT_RECEIVED,1,1,872,0,0,0
pay_00006300,2391.26,UPI,TRAVEL,13.3_NOT_AS_DESCRIBED,1,3,617,0,0,0
pay_00006301,976.86,CREDIT_CARD,DIGITAL_SERVICES,10.4_FRAUDULENT_TRANSACTION,1,0,243,0,1,0
pay_00006302,1096.16,UPI,DIGITAL_SERVICES,13.1_MERCHANDISE_NOT_RECEIVED,1,1,979,0,1,0
pay_00006303,2357.0,UPI,RETAIL,13.1_MERCHANDISE_NOT_RECEIVED,1,3,100,0,0,0
pay_00006304,822.78,CREDIT_CARD,ELECTRONICS,13.1_MERCHANDISE_NOT_RECEIVED,1,0,966,0,0,1
pay_00006305,978.13,CREDIT_CARD,GAMING,13.1_MERCHANDISE_NOT_RECEIVED,1,1,759,0,0,0
pay_00006306,807.87,UPI,GAMING,10.4_FRAUDULENT_TRANSACTION,0,1,988,0,0,0
pay_00006307,786.73,UPI,RETAIL,10.4_FRAUDULENT_TRANSACTION,1,0,44,0,0,0
pay_00006308,1219.65,UPI,DIGITAL_SERVICES,13.1_MERCHANDISE_NOT_RECEIVED,1,1,65,0,0,0
pay_00006309,2581.65,UPI,TRAVEL,13.1_MERCHANDISE_NOT_RECEIVED,1,0,178,0,0,0
pay_00006310,773.58,CREDIT_CARD,DIGITAL_SERVICES,10.4_FRAUDULENT_TRANSACTION,1,0,147,0,0,1
pay_00006311,1214.31,NETBANKING,TRAVEL,10.4_FRAUDULENT_TRANSACTION,1,0,561,0,0,0
pay_00006312,1766.3,UPI,TRAVEL,13.3_NOT_AS_DESCRIBED,1,0,67,0,0,0
pay_00006313,570.91,UPI,DIGITAL_SERVICES,13.1_MERCHANDISE_NOT_RECEIVED,1,1,996,0,0,0
pay_00006314,587.6,UPI,GAMING,13.1_MERCHANDISE_NOT_RECEIVED,1,0,347,0,0,0
pay_00006315,4163.87,CREDIT_CARD,TRAVEL,13.1_MERCHANDISE_NOT_RECEIVED,1,1,46,0,0,1
pay_00006316,2028.5,UPI,RETAIL,10.4_FRAUDULENT_TRANSACTION,1,0,70,0,1,0
pay_00006317,1391.24,DEBIT_CARD,RETAIL,10.4_FRAUDULENT_TRANSACTION,0,1,414,0,0,0
pay_00006318,1664.99,UPI,TRAVEL,10.4_FRAUDULENT_TRANSACTION,0,2,933,0,1,1
pay_00006319,144.61,CREDIT_CARD,GAMING,13.1_MERCHANDISE_NOT_RECEIVED,1,0,859,0,0,0
pay_00006320,1543.91,NETBANKING,TRAVEL,13.1_MERCHANDISE_NOT_RECEIVED,1,0,454,0,0,0
pay_00006321,1168.52,NETBANKING,RETAIL,10.4_FRAUDULENT_TRANSACTION,1,0,621,0,0,0
pay_00006322,1283.66,WALLET,RETAIL,10.4_FRAUDULENT_TRANSACTION,1,1,873,0,0,0
pay_00006323,768.08,DEBIT_CARD,DIGITAL_SERVICES,10.4_FRAUDULENT_TRANSACTION,1,1,209,0,0,0
pay_00006324,227.48,NETBANKING,GAMING,13.1_MERCHANDISE_NOT_RECEIVED,0,1,815,0,1,0
pay_00006325,422.28,UPI,DIGITAL_SERVICES,10.4_FRAUDULENT_TRANSACTION,1,1,990,0,0,0
pay_00006326,4616.11,UPI,ELECTRONICS,10.4_FRAUDULENT_TRANSACTION,1,0,207,0,1,0
pay_00006327,888.15,UPI,TRAVEL,13.1_MERCHANDISE_NOT_RECEIVED,1,0,381,0,0,0
pay_00006328,1042.96,DEBIT_CARD,DIGITAL_SERVICES,10.4_FRAUDULENT_TRANSACTION,1,1,83,0,1,0
pay_00006329,181.22,NETBANKING,GAMING,10.4_FRAUDULENT_TRANSACTION,1,0,286,0,0,0
pay_00006330,157.44,UPI,TRAVEL,10.5_VISA_EASY_PAYMENT,1,0,872,0,0,0
pay_00006331,1994.42,CREDIT_CARD,TRAVEL,13.3_NOT_AS_DESCRIBED,0,1,457,0,0,0
pay_00006332,1258.59,DEBIT_CARD,TRAVEL,10.4_FRAUDULENT_TRANSACTION,0,0,635,0,1,0
pay_00006333,1166.07,NETBANKING,TRAVEL,13.1_MERCHANDISE_NOT_RECEIVED,1,0,418,0,0,0
pay_00006334,517.83,CREDIT_CARD,TRAVEL,13.1_MERCHANDISE_NOT_RECEIVED,1,2,238,2,0,0
pay_00006335,2148.27,WALLET,GAMING,10.5_VISA_EASY_PAYMENT,1,0,346,0,1,0
pay_00006336,376.31,UPI,ELECTRONICS,13.1_MERCHANDISE_NOT_RECEIVED,1,2,366,0,0,0
pay_00006337,415.96,UPI,RETAIL,13.1_MERCHANDISE_NOT_RECEIVED,1,0,357,0,0,0
pay_00006338,1026.26,CREDIT_CARD,ELECTRONICS,13.3_NOT_AS_DESCRIBED,1,1,61,0,0,1
pay_00006339,605.9,UPI,RETAIL,10.4_FRAUDULENT_TRANSACTION,1,1,384,0,0,0
pay_00006340,526.46,UPI,DIGITAL_SERVICES,13.1_MERCHANDISE_NOT_RECEIVED,1,0,163,0,0,0
pay_00006341,1654.46,DEBIT_CARD,TRAVEL,10.4_FRAUDULENT_TRANSACTION,1,0,746,0,0,0
pay_00006342,1678.9,DEBIT_CARD,DIGITAL_SERVICES,10.5_VISA_EASY_PAYMENT,1,0,578,0,0,0
pay_00006343,2710.32,DEBIT_CARD,DIGITAL_SERVICES,10.5_VISA_EASY_PAYMENT,1,1,13,0,0,0
pay_00006344,911.18,UPI,RETAIL,10.4_FRAUDULENT_TRANSACTION,1,0,572,0,0,0
pay_00006345,213.84,CREDIT_CARD,GAMING,10.4_FRAUDULENT_TRANSACTION,0,0,107,0,0,0
pay_00006346,579.62,UPI,TRAVEL,10.4_FRAUDULENT_TRANSACTION,1,1,363,0,1,0
pay_00006347,5968.44,UPI,DIGITAL_SERVICES,10.4_FRAUDULENT_TRANSACTION,1,0,265,0,0,0
pay_00006348,1460.47,CREDIT_CARD,ELECTRONICS,10.4_FRAUDULENT_TRANSACTION,1,0,917,0,0,0
pay_00006349,1955.45,UPI,TRAVEL,13.1_MERCHANDISE_NOT_RECEIVED,1,1,937,1,0,0
pay_00006350,111.08,UPI,GAMING,13.1_MERCHANDISE_NOT_RECEIVED,1,1,108,0,0,0
pay_00006351,1195.36,DEBIT_CARD,TRAVEL,13.1_MERCHANDISE_NOT_RECEIVED,1,0,833,0,0,0
pay_00006352,157.38,UPI,DIGITAL_SERVICES,10.4_FRAUDULENT_TRANSACTION,1,0,468,0,0,0
pay_00006353,1363.27,WALLET,ELECTRONICS,13.1_MERCHANDISE_NOT_RECEIVED,1,1,689,0,0,0
pay_00006354,3903.12,CREDIT_CARD,DIGITAL_SERVICES,10.5_VISA_EASY_PAYMENT,0,0,837,0,0,0
pay_00006355,5282.81,WALLET,GAMING,10.4_FRAUDULENT_TRANSACTION,1,0,268,0,1,0
pay_00006356,1266.6,UPI,RETAIL,10.4_FRAUDULENT_TRANSACTION,1,0,235,0,0,0
pay_00006357,1019.3,CREDIT_CARD,ELECTRONICS,10.4_FRAUDULENT_TRANSACTION,1,1,917,0,0,0
pay_00006358,4451.1,UPI,GAMING,10.4_FRAUDULENT_TRANSACTION,1,0,829,2,1,1
pay_00006359,1779.49,DEBIT_CARD,GAMING,13.3_NOT_AS_DESCRIBED,0,0,624,0,1,0
pay_00006360,200.65,UPI,DIGITAL_SERVICES,10.4_FRAUDULENT_TRANSACTION,1,1,807,0,0,0
pay_00006361,1040.27,UPI,DIGITAL_SERVICES,13.3_NOT_AS_DESCRIBED,1,4,215,0,0,1
pay_00006362,512.14,NETBANKING,DIGITAL_SERVICES,13.3_NOT_AS_DESCRIBED,1,1,456,0,0,0
pay_00006363,1051.76,UPI,RETAIL,10.4_FRAUDULENT_TRANSACTION,1,1,278,3,0,0
pay_00006364,1011.74,UPI,TRAVEL,10.4_FRAUDULENT_TRANSACTION,0,0,602,0,0,0
pay_00006365,1408.93,UPI,TRAVEL,13.1_MERCHANDISE_NOT_RECEIVED,1,1,339,0,0,0
pay_00006366,761.88,CREDIT_CARD,DIGITAL_SERVICES,13.3_NOT_AS_DESCRIBED,1,1,825,0,0,0
pay_00006367,369.18,UPI,DIGITAL_SERVICES,10.4_FRAUDULENT_TRANSACTION,1,1,719,0,0,0
pay_00006368,1150.92,UPI,RETAIL,10.5_VISA_EASY_PAYMENT,1,0,165,0,0,0
pay_00006369,2759.73,UPI,TRAVEL,13.1_MERCHANDISE_NOT_RECEIVED,1,1,41,0,0,0
pay_00006370,1736.02,CREDIT_CARD,RETAIL,10.4_FRAUDULENT_TRANSACTION,1,0,213,0,0,0
pay_00006371,719.57,DEBIT_CARD,GAMING,13.1_MERCHANDISE_NOT_RECEIVED,1,0,115,0,0,0
pay_00006372,4212.17,UPI,TRAVEL,10.4_FRAUDULENT_TRANSACTION,1,1,461,0,0,0
pay_00006373,3749.17,UPI,DIGITAL_SERVICES,10.4_FRAUDULENT_TRANSACTION,1,0,135,0,0,0
pay_00006374,452.35,UPI,ELECTRONICS,13.1_MERCHANDISE_NOT_RECEIVED,1,0,345,0,0,1
pay_00006375,160.32,UPI,GAMING,10.4_FRAUDULENT_TRANSACTION,0,0,33,0,1,0
pay_00006376,2128.18,UPI,ELECTRONICS,10.4_FRAUDULENT_TRANSACTION,1,0,515,1,0,0
pay_00006377,2737.0,UPI,RETAIL,10.4_FRAUDULENT_TRANSACTION,1,1,551,0,0,0
pay_00006378,5256.69,CREDIT_CARD,RETAIL,10.4_FRAUDULENT_TRANSACTION,1,0,352,0,0,0
pay_00006379,3408.68,NETBANKING,RETAIL,10.4_FRAUDULENT_TRANSACTION,1,1,745,0,0,0
pay_00006380,1476.44,UPI,DIGITAL_SERVICES,13.1_MERCHANDISE_NOT_RECEIVED,1,0,932,0,0,0
pay_00006381,1232.7,CREDIT_CARD,RETAIL,10.4_FRAUDULENT_TRANSACTION,1,1,680,0,0,0
pay_00006382,142.35,CREDIT_CARD,ELECTRONICS,10.4_FRAUDULENT_TRANSACTION,1,0,500,2,0,0
pay_00006383,524.85,CREDIT_CARD,GAMING,10.4_FRAUDULENT_TRANSACTION,1,1,498,0,0,0
pay_00006384,1023.21,NETBANKING,DIGITAL_SERVICES,10.4_FRAUDULENT_TRANSACTION,1,0,279,0,0,0
pay_00006385,1585.33,UPI,GAMING,10.4_FRAUDULENT_TRANSACTION,0,0,450,0,0,1
pay_00006386,1322.13,UPI,RETAIL,13.3_NOT_AS_DESCRIBED,1,0,736,0,0,0
pay_00006387,2135.9,CREDIT_CARD,TRAVEL,13.1_MERCHANDISE_NOT_RECEIVED,1,2,302,0,0,0
pay_00006388,592.27,UPI,DIGITAL_SERVICES,10.5_VISA_EASY_PAYMENT,1,0,518,0,0,0
pay_00006389,1348.45,UPI,RETAIL,10.4_FRAUDULENT_TRANSACTION,1,1,839,0,0,0
pay_00006390,238.41,UPI,DIGITAL_SERVICES,13.3_NOT_AS_DESCRIBED,1,0,824,0,0,0
pay_00006391,900.8,UPI,TRAVEL,13.1_MERCHANDISE_NOT_RECEIVED,1,2,277,0,0,0
pay_00006392,2180.41,CREDIT_CARD,ELECTRONICS,13.1_MERCHANDISE_NOT_RECEIVED,1,0,609,0,0,1
pay_00006393,1873.32,UPI,ELECTRONICS,10.4_FRAUDULENT_TRANSACTION,1,1,80,0,0,0
pay_00006394,7107.4,UPI,ELECTRONICS,10.4_FRAUDULENT_TRANSACTION,0,0,451,0,0,0
pay_00006395,588.37,UPI,TRAVEL,13.3_NOT_AS_DESCRIBED,1,0,794,0,0,0
pay_00006396,1134.3,UPI,GAMING,13.1_MERCHANDISE_NOT_RECEIVED,1,0,255,1,0,1
pay_00006397,699.67,WALLET,TRAVEL,13.1_MERCHANDISE_NOT_RECEIVED,1,1,665,0,0,0
pay_00006398,971.34,UPI,TRAVEL,10.4_FRAUDULENT_TRANSACTION,1,1,847,0,1,0
pay_00006399,3016.84,WALLET,RETAIL,10.4_FRAUDULENT_TRANSACTION,0,0,214,0,0,1
pay_00006400,1829.01,CREDIT_CARD,ELECTRONICS,10.5_VISA_EASY_PAYMENT,0,1,107,0,0,0
pay_00006401,3311.22,DEBIT_CARD,DIGITAL_SERVICES,10.4_FRAUDULENT_TRANSACTION,0,0,101,0,0,1
pay_00006402,441.31,UPI,GAMING,13.3_NOT_AS_DESCRIBED,0,2,625,0,1,0
pay_00006403,3199.62,UPI,DIGITAL_SERVICES,10.4_FRAUDULENT_TRANSACTION,1,1,368,0,0,0
pay_00006404,192.43,NETBANKING,RETAIL,13.3_NOT_AS_DESCRIBED,1,0,704,0,0,0
pay_00006405,3391.93,NETBANKING,RETAIL,10.4_FRAUDULENT_TRANSACTION,1,0,980,0,0,0
pay_00006406,698.64,UPI,GAMING,10.4_FRAUDULENT_TRANSACTION,1,0,693,0,0,0
pay_00006407,666.6,UPI,DIGITAL_SERVICES,10.4_FRAUDULENT_TRANSACTION,1,2,562,0,0,0
pay_00006408,1176.43,UPI,GAMING,13.1_MERCHANDISE_NOT_RECEIVED,1,1,29,0,0,0
pay_00006409,4337.47,NETBANKING,GAMING,10.4_FRAUDULENT_TRANSACTION,1,1,357,0,0,0
pay_00006410,173.44,UPI,ELECTRONICS,13.1_MERCHANDISE_NOT_RECEIVED,0,0,403,0,0,0
pay_00006411,751.33,CREDIT_CARD,DIGITAL_SERVICES,10.4_FRAUDULENT_TRANSACTION,1,0,616,0,0,0
pay_00006412,3012.88,DEBIT_CARD,ELECTRONICS,10.5_VISA_EASY_PAYMENT,1,1,95,0,0,0
pay_00006413,856.41,DEBIT_CARD,ELECTRONICS,10.4_FRAUDULENT_TRANSACTION,1,2,570,0,0,0
pay_00006414,433.14,CREDIT_CARD,ELECTRONICS,10.4_FRAUDULENT_TRANSACTION,1,0,142,0,0,0
pay_00006415,929.54,UPI,TRAVEL,10.5_VISA_EASY_PAYMENT,1,1,125,0,0,0
pay_00006416,830.55,WALLET,RETAIL,13.1_MERCHANDISE_NOT_RECEIVED,1,1,911,0,0,0
pay_00006417,3805.02,CREDIT_CARD,RETAIL,13.1_MERCHANDISE_NOT_RECEIVED,1,0,63,0,0,0
pay_00006418,2252.81,DEBIT_CARD,TRAVEL,10.4_FRAUDULENT_TRANSACTION,1,1,769,0,0,0
pay_00006419,1155.15,UPI,GAMING,10.5_VISA_EASY_PAYMENT,0,1,372,0,0,1
pay_00006420,6781.32,CREDIT_CARD,DIGITAL_SERVICES,13.3_NOT_AS_DESCRIBED,1,1,204,0,0,0
pay_00006421,1039.01,UPI,DIGITAL_SERVICES,13.3_NOT_AS_DESCRIBED,1,2,320,0,0,0
pay_00006422,190.0,UPI,DIGITAL_SERVICES,10.5_VISA_EASY_PAYMENT,1,0,139,0,0,0
pay_00006423,556.27,DEBIT_CARD,ELECTRONICS,13.1_MERCHANDISE_NOT_RECEIVED,0,2,175,0,0,0
pay_00006424,959.24,CREDIT_CARD,DIGITAL_SERVICES,10.4_FRAUDULENT_TRANSACTION,1,0,777,0,0,0
pay_00006425,356.01,CREDIT_CARD,DIGITAL_SERVICES,10.4_FRAUDULENT_TRANSACTION,1,0,492,0,0,1
pay_00006426,4522.28,UPI,DIGITAL_SERVICES,13.3_NOT_AS_DESCRIBED,1,1,609,0,0,0
pay_00006427,2284.1,CREDIT_CARD,RETAIL,13.3_NOT_AS_DESCRIBED,1,0,182,1,0,1
pay_00006428,568.55,UPI,TRAVEL,13.1_MERCHANDISE_NOT_RECEIVED,1,0,630,0,0,0
pay_00006429,1440.34,CREDIT_CARD,GAMING,10.4_FRAUDULENT_TRANSACTION,1,0,923,0,0,1
pay_00006430,2017.23,UPI,TRAVEL,13.3_NOT_AS_DESCRIBED,1,1,738,0,0,0
pay_00006431,4352.43,DEBIT_CARD,DIGITAL_SERVICES,13.1_MERCHANDISE_NOT_RECEIVED,1,0,497,0,0,0
pay_00006432,3300.98,DEBIT_CARD,GAMING,10.4_FRAUDULENT_TRANSACTION,0,0,129,0,0,0
pay_00006433,1186.0,UPI,GAMING,10.4_FRAUDULENT_TRANSACTION,1,1,522,0,1,0
pay_00006434,2335.17,UPI,TRAVEL,10.5_VISA_EASY_PAYMENT,1,0,653,0,0,0
pay_00006435,1338.8,CREDIT_CARD,TRAVEL,10.4_FRAUDULENT_TRANSACTION,1,0,669,0,0,1
pay_00006436,1306.8,CREDIT_CARD,TRAVEL,10.4_FRAUDULENT_TRANSACTION,1,0,623,0,0,0
pay_00006437,282.81,DEBIT_CARD,TRAVEL,10.4_FRAUDULENT_TRANSACTION,1,3,261,0,0,1
pay_00006438,302.25,CREDIT_CARD,ELECTRONICS,10.4_FRAUDULENT_TRANSACTION,1,1,971,0,0,1
pay_00006439,1231.05,UPI,RETAIL,10.4_FRAUDULENT_TRANSACTION,1,0,53,0,0,0
pay_00006440,569.73,UPI,RETAIL,13.3_NOT_AS_DESCRIBED,1,0,91,2,0,0
pay_00006441,131.89,UPI,DIGITAL_SERVICES,10.4_FRAUDULENT_TRANSACTION,1,0,250,0,0,0
pay_00006442,2024.74,UPI,ELECTRONICS,13.3_NOT_AS_DESCRIBED,1,0,679,0,0,0
pay_00006443,149.54,CREDIT_CARD,GAMING,10.4_FRAUDULENT_TRANSACTION,1,2,761,0,0,0
pay_00006444,1456.83,UPI,TRAVEL,10.5_VISA_EASY_PAYMENT,1,0,228,1,0,0
pay_00006445,1262.17,NETBANKING,DIGITAL_SERVICES,10.4_FRAUDULENT_TRANSACTION,1,1,436,0,0,0
pay_00006446,5301.71,DEBIT_CARD,GAMING,13.1_MERCHANDISE_NOT_RECEIVED,1,2,731,0,0,0
pay_00006447,1093.09,NETBANKING,RETAIL,10.4_FRAUDULENT_TRANSACTION,1,4,747,0,0,0
pay_00006448,198.57,NETBANKING,GAMING,10.4_FRAUDULENT_TRANSACTION,1,0,615,0,0,0
pay_00006449,1303.4,UPI,TRAVEL,10.4_FRAUDULENT_TRANSACTION,1,1,558,0,0,0
pay_00006450,2859.18,DEBIT_CARD,TRAVEL,13.1_MERCHANDISE_NOT_RECEIVED,1,2,89,0,0,0
pay_00006451,8740.19,UPI,RETAIL,10.4_FRAUDULENT_TRANSACTION,1,1,295,0,0,0
pay_00006452,944.08,UPI,TRAVEL,13.3_NOT_AS_DESCRIBED,1,0,856,0,1,0
pay_00006453,679.15,DEBIT_CARD,ELECTRONICS,10.4_FRAUDULENT_TRANSACTION,1,0,42,1,0,0
pay_00006454,3657.15,UPI,DIGITAL_SERVICES,10.4_FRAUDULENT_TRANSACTION,1,1,688,1,0,0
pay_00006455,418.38,WALLET,RETAIL,10.4_FRAUDULENT_TRANSACTION,1,0,543,0,1,0
pay_00006456,1533.44,CREDIT_CARD,RETAIL,13.1_MERCHANDISE_NOT_RECEIVED,1,0,583,0,0,1
pay_00006457,880.59,DEBIT_CARD,GAMING,10.4_FRAUDULENT_TRANSACTION,1,0,473,0,0,0
pay_00006458,162.93,UPI,RETAIL,10.4_FRAUDULENT_TRANSACTION,1,1,470,0,0,0
pay_00006459,739.93,CREDIT_CARD,DIGITAL_SERVICES,13.1_MERCHANDISE_NOT_RECEIVED,1,0,75,0,0,0
pay_00006460,562.29,UPI,ELECTRONICS,10.4_FRAUDULENT_TRANSACTION,1,1,793,0,0,0
pay_00006461,1837.98,DEBIT_CARD,GAMING,13.1_MERCHANDISE_NOT_RECEIVED,1,0,979,1,0,0
pay_00006462,4557.75,UPI,DIGITAL_SERVICES,10.4_FRAUDULENT_TRANSACTION,1,1,388,0,0,0
pay_00006463,568.06,CREDIT_CARD,RETAIL,13.1_MERCHANDISE_NOT_RECEIVED,1,1,729,0,0,0
pay_00006464,2602.71,UPI,TRAVEL,10.5_VISA_EASY_PAYMENT,1,0,482,0,1,1
pay_00006465,185.43,UPI,TRAVEL,10.4_FRAUDULENT_TRANSACTION,1,0,540,0,1,0
pay_00006466,1258.68,UPI,DIGITAL_SERVICES,10.4_FRAUDULENT_TRANSACTION,1,0,976,0,0,0
pay_00006467,209.74,UPI,ELECTRONICS,13.3_NOT_AS_DESCRIBED,0,0,2,0,0,0
pay_00006468,4177.9,DEBIT_CARD,TRAVEL,13.1_MERCHANDISE_NOT_RECEIVED,0,0,538,0,0,0
pay_00006469,2280.9,UPI,DIGITAL_SERVICES,10.4_FRAUDULENT_TRANSACTION,1,1,840,0,0,0
pay_00006470,1709.2,UPI,GAMING,13.1_MERCHANDISE_NOT_RECEIVED,1,1,171,0,0,0
pay_00006471,2705.02,CREDIT_CARD,RETAIL,10.4_FRAUDULENT_TRANSACTION,0,0,474,0,0,1
pay_00006472,1664.14,UPI,ELECTRONICS,13.3_NOT_AS_DESCRIBED,1,1,422,0,0,0
pay_00006473,5307.96,UPI,ELECTRONICS,13.1_MERCHANDISE_NOT_RECEIVED,1,2,533,0,0,0
pay_00006474,1977.42,DEBIT_CARD,GAMING,13.1_MERCHANDISE_NOT_RECEIVED,1,1,818,0,0,0
